"Q3.5","Q3.6","Q5.1","Q5.2","Q5.3","Q5.4","Q3.1","region"
10,9,8,9,10,4,NA,"Sub-Saharan Africa"
10,9,8,9,10,4,NA,"Sub-Saharan Africa"
10,9,8,9,10,4,NA,"Sub-Saharan Africa"
10,8,9,9,7,2,3,"Sub-Saharan Africa"
10,9,8,9,10,4,NA,"Sub-Saharan Africa"
10,10,10,10,4,10,2,"Sub-Saharan Africa"
10,9,8,9,10,4,NA,"Sub-Saharan Africa"
10,9,8,9,10,4,NA,"Sub-Saharan Africa"
NA,NA,NA,NA,NA,NA,NA,"Sub-Saharan Africa"
NA,NA,NA,NA,NA,NA,NA,"Sub-Saharan Africa"
1,0,10,10,1,10,NA,"Sub-Saharan Africa"
NA,4,NA,7,NA,8,NA,"Sub-Saharan Africa"
9.5,7.5,0,9.5,4,NA,NA,"East Asia & Pacific"
NA,3.5,4,NA,NA,NA,NA,"East Asia & Pacific"
6,5,NA,9,7,1.5,7,"East Asia & Pacific"
7,8,3.66666666666667,1.33333333333333,1,0.5,6,"East Asia & Pacific"
3,0,5.5,6.5,NA,3,2,"East Asia & Pacific"
6.5,4.33333333333333,9,9.66666666666667,9.33333333333333,9.5,0,"East Asia & Pacific"
7,9.66666666666667,0.666666666666667,3,2.66666666666667,2.5,3.5,"East Asia & Pacific"
5.5,10,5.5,10,4,2,4,"East Asia & Pacific"
9.5,9.66666666666667,5,3,0,3,NA,"East Asia & Pacific"
1,2,7,5.33333333333333,6.5,2,4,"East Asia & Pacific"
2.5,7.33333333333333,3.66666666666667,6.5,6,4.33333333333333,3.66666666666667,"Europe & Central Asia"
3,9.5,4.33333333333333,5.5,6.66666666666667,4,0,"Europe & Central Asia"
2.5,7.33333333333333,5.5,6.5,6,4.33333333333333,3,"Europe & Central Asia"
8.33333333333333,9.25,5.66666666666667,8.5,5.5,7,3.33333333333333,"Europe & Central Asia"
3,10,4,4,6.66666666666667,4,2,"Europe & Central Asia"
8,9,9.5,10,2,10,NA,"Europe & Central Asia"
4,4,6.5,7,NA,7,NA,"Europe & Central Asia"
4,4,6.5,7,NA,6.5,NA,"Europe & Central Asia"
5.85714285714286,8.5,6,6.75,5.4,7,6.14285714285714,"East Asia & Pacific"
6.66666666666667,5.5,5.5,8,7.5,5.33333333333333,5.5,"East Asia & Pacific"
8,8,3,7.75,7.5,7.66666666666667,5,"East Asia & Pacific"
5.66666666666667,6,3,7.5,7.5,8,4,"East Asia & Pacific"
6.5,7.5,7,9,8.5,6.5,7.33333333333333,"East Asia & Pacific"
5.66666666666667,6.8,4.6,8.25,6.5,4.5,2.14285714285714,"East Asia & Pacific"
2.33333333333333,5.5,2.5,5.25,7.5,5.5,4,"East Asia & Pacific"
4,6,4,6.5,4,4,4.16666666666667,"East Asia & Pacific"
3.5,4.66666666666667,5.5,6.33333333333333,5,3,7,"Latin America & Caribbean"
8,5,8,8.5,1,NA,9,"Latin America & Caribbean"
5.5,8,8,6.33333333333333,2.5,NA,7,"Latin America & Caribbean"
1.2,1.25,5,8.2,7.25,1.8,9.16666666666667,"Middle East & North Africa"
6.6,7.4,3.75,4.5,8.33333333333333,0.8,4,"Middle East & North Africa"
5.66666666666667,7.5,4.5,6.6,7,3.6,8.4,"Middle East & North Africa"
5,6.5,3.33333333333333,6,6.25,4.75,9,"Middle East & North Africa"
3,1.66666666666667,6.25,8,5.4,3.66666666666667,7.66666666666667,"Middle East & North Africa"
8,9,2.25,2.5,9,0.8,1,"Middle East & North Africa"
9.72222222222222,9.83333333333333,5.64705882352941,6.88235294117647,2.53846153846154,9.0625,7.26666666666667,"Europe & Central Asia"
9.33333333333333,9.05882352941176,6.07142857142857,8.92307692307692,2.1,9.0625,7.07692307692308,"Europe & Central Asia"
1.875,3.26666666666667,3.53846153846154,3.07142857142857,8,1.64705882352941,2.21428571428571,"Europe & Central Asia"
3.76923076923077,5.36363636363636,4.18181818181818,4.36363636363636,6.81818181818182,2.35294117647059,3.14285714285714,"Europe & Central Asia"
5.5,6.44444444444444,6.83333333333333,5.44444444444444,6.28571428571429,4.875,6,"East Asia & Pacific"
4.1,5.55555555555556,4.25,3.36363636363636,4,4.22222222222222,4.27272727272727,"East Asia & Pacific"
4,5.85714285714286,5.625,2.22222222222222,5.5,2.1,2.16666666666667,"East Asia & Pacific"
4.875,5.33333333333333,9,7.2,7.25,5.5,6,"East Asia & Pacific"
4.9,7.77777777777778,4.28571428571429,3.2,6.3,2.4,3.58333333333333,"East Asia & Pacific"
5.25,4.66666666666667,6.33333333333333,3.25,7.33333333333333,4.33333333333333,8.5,"East Asia & Pacific"
4.33333333333333,4,4,7,8,5,3,"East Asia & Pacific"
5.25,5.6,6.16666666666667,6.125,6.66666666666667,3.7,5.875,"East Asia & Pacific"
5.14285714285714,7.25,5.83333333333333,3.33333333333333,5.4,4.16666666666667,4.71428571428571,"East Asia & Pacific"
4,6.75,3,3.2,10,1.6,3.2,"Sub-Saharan Africa"
8.6,8.8,5.6,7.8,2,8.75,6.25,"Sub-Saharan Africa"
6.4,7.66666666666667,4.4,5,10,1.75,5.75,"Sub-Saharan Africa"
6,6.5,4,5,NA,2.75,3.33333333333333,"Sub-Saharan Africa"
5.83333333333333,7.66666666666667,3.33333333333333,4.5,10,1.6,4.25,"Sub-Saharan Africa"
5,8.33333333333333,2,1.75,9,1,5.5,"Sub-Saharan Africa"
5.66666666666667,8.66666666666667,2.6,1.5,8.8,0.6,3,"Sub-Saharan Africa"
4.5,5.66666666666667,4.5,5,8.33333333333333,1.33333333333333,3,"Sub-Saharan Africa"
7,6.75,5,7,5.5,9,5,"Sub-Saharan Africa"
3.5,8,2.75,2.33333333333333,8.66666666666667,1,3,"Sub-Saharan Africa"
8.5,10,6,7.5,3,9.33333333333333,3,"Sub-Saharan Africa"
8.1,8,3.3,4,6.5,3.625,2.8,"Europe & Central Asia"
7.63636363636364,8.07142857142857,3.55555555555556,4.42857142857143,7.44444444444444,3.5,3.81818181818182,"Europe & Central Asia"
5.88888888888889,3.77777777777778,5.88888888888889,5.42857142857143,5.16666666666667,4.14285714285714,7.375,"Europe & Central Asia"
5.25,6.22222222222222,6,7,5.14285714285714,4.18181818181818,7.66666666666667,"Europe & Central Asia"
8.5,8.53846153846154,2.58333333333333,3.41666666666667,7.58333333333333,3.375,3.18181818181818,"Europe & Central Asia"
5.36363636363636,4.875,3,3.16666666666667,5.5,2.11111111111111,7.14285714285714,"Europe & Central Asia"
3.33333333333333,4.66666666666667,3.25,2.44444444444444,2.22222222222222,3,2.92307692307692,"Latin America & Caribbean"
2.1,2.625,5.25,3.75,3.55555555555556,2.125,7.33333333333333,"Latin America & Caribbean"
1.6,1.83333333333333,5,4.25,3,1.9,4.75,"Latin America & Caribbean"
2.09090909090909,2,5,5.33333333333333,3.77777777777778,2.85714285714286,7.16666666666667,"Latin America & Caribbean"
6,4,5,2.2,5.66666666666667,2.71428571428571,1.63636363636364,"Latin America & Caribbean"
3.71428571428571,4.07142857142857,3.26086956521739,3.8695652173913,4,1.88571428571429,3.73170731707317,"North America"
7.825,8.125,3.73913043478261,4.53571428571429,7.93548387096774,8.51612903225806,8.225,"North America"
NA,NA,NA,NA,NA,NA,7,"Europe & Central Asia"
NA,0,NA,NA,NA,NA,7,"Europe & Central Asia"
NA,0,NA,NA,NA,NA,8,"Europe & Central Asia"
NA,0,NA,NA,NA,NA,8,"Europe & Central Asia"
4.26666666666667,7.81818181818182,3.72727272727273,5.5,5.3,1.76923076923077,6.11111111111111,"Latin America & Caribbean"
5,5,4,5.33333333333333,8,3,2.66666666666667,"Latin America & Caribbean"
9.26666666666667,9.42857142857143,3,4.27272727272727,8.63636363636364,8.64285714285714,1.33333333333333,"Latin America & Caribbean"
4.5,7.33333333333333,7.4,7.6,5,9.25,1.66666666666667,"East Asia & Pacific"
NA,NA,NA,NA,NA,NA,NA,"East Asia & Pacific"
10,10,5.5,8,2.5,8,9,"East Asia & Pacific"
2,3.5,1,1,5.66666666666667,0,1.5,"East Asia & Pacific"
3,NA,1,3.5,NA,2,6.66666666666667,"East Asia & Pacific"
NA,NA,NA,10,NA,NA,NA,"East Asia & Pacific"
4,3,1,6,3,7.5,9,"East Asia & Pacific"
3,NA,1,0,NA,2,1,"East Asia & Pacific"
10,10,5.5,8,2,8,10,"East Asia & Pacific"
4,6,5,6,3.66666666666667,9,NA,"East Asia & Pacific"
6,5.5,4,5.33333333333333,3.5,8,NA,"East Asia & Pacific"
NA,NA,NA,NA,NA,10,NA,"East Asia & Pacific"
10,7,10,9,1.66666666666667,5.25,4,"East Asia & Pacific"
3.5,10,2,0,5.66666666666667,2.25,4.5,"East Asia & Pacific"
NA,9,NA,NA,7,NA,7,"Middle East & North Africa"
NA,NA,NA,NA,NA,NA,2.5,"Middle East & North Africa"
NA,NA,NA,NA,NA,NA,2.5,"Middle East & North Africa"
NA,9,NA,NA,7,NA,7,"Middle East & North Africa"
NA,NA,NA,NA,NA,NA,NA,"Middle East & North Africa"
NA,NA,NA,NA,NA,NA,2,"Middle East & North Africa"
NA,NA,NA,NA,NA,NA,2,"Middle East & North Africa"
NA,NA,NA,NA,7,NA,4,"Middle East & North Africa"
NA,NA,NA,NA,7,NA,3,"Middle East & North Africa"
NA,9,NA,NA,7,NA,NA,"Middle East & North Africa"
3.46153846153846,4.06666666666667,5.54545454545455,6,6.6,2.36363636363636,7.57142857142857,"Sub-Saharan Africa"
3.5,4.83333333333333,3,4.16666666666667,8,2.5,4.25,"Sub-Saharan Africa"
5.38461538461539,5.90909090909091,3.06666666666667,3.42857142857143,3.61538461538462,4.81818181818182,3.05263157894737,"Sub-Saharan Africa"
3.33333333333333,4.36363636363636,3.625,4.3,6.28571428571429,2.28571428571429,5.83333333333333,"Sub-Saharan Africa"
2.7,3.29411764705882,5.6,5.66666666666667,6.57142857142857,1.83333333333333,7.46666666666667,"Sub-Saharan Africa"
8.75,8.71428571428571,2.83333333333333,3.17647058823529,7.14285714285714,4.66666666666667,1.30434782608696,"Sub-Saharan Africa"
3.11764705882353,5,5.3,6.5,7.2,1.9375,7.88235294117647,"Sub-Saharan Africa"
3.5,4.53846153846154,4.42857142857143,5.5,6.5,2.86666666666667,7.18181818181818,"Sub-Saharan Africa"
4.33333333333333,4.85714285714286,3.4,4,6.33333333333333,3.5,5.5,"Sub-Saharan Africa"
4,4.54545454545455,3.33333333333333,3.75,6.57142857142857,2.53846153846154,3.4,"Sub-Saharan Africa"
7,4,2.75,2.75,8,2.33333333333333,6.33333333333333,"Sub-Saharan Africa"
NA,NA,0,2,5.5,2,NA,"Sub-Saharan Africa"
1,5.66666666666667,4.75,2.66666666666667,7,3,5.75,"Sub-Saharan Africa"
8.66666666666667,8.33333333333333,5.33333333333333,4.75,3.25,7.8,3.66666666666667,"Sub-Saharan Africa"
4.75,6,4,4,8.5,2.83333333333333,8.33333333333333,"Sub-Saharan Africa"
5.25,7.42857142857143,2,3,8,2.5,4.5,"Sub-Saharan Africa"
5.81818181818182,6.8,4.33333333333333,4.5,7.375,1.7,7.1,"Sub-Saharan Africa"
4.42857142857143,5,4.11111111111111,3.28571428571429,8.8,1.14285714285714,7.33333333333333,"Sub-Saharan Africa"
8.5,8.5,9.07692307692308,9.08333333333333,5.22222222222222,8.84615384615385,4.15384615384615,"Sub-Saharan Africa"
